digital_id,timestamp,language,text,person1_id,person2_id,location_id
DIG000141,2026-07-11 19:41:00,te,"PERSON_00083 और PERSON_00758 ने డబ్బు పంపారు, Zone_0106, Ujjain के पास। समय 2026-07-11 19:41:00.",P00083,P00758,LOC0106
DIG000142,2026-01-04 14:52:00,pa,"PERSON_00960 और PERSON_00395 ने ਸੰਪਰਕ ਕੀਤਾ, Zone_0079, Nagpur के पास। समय 2026-01-04 14:52:00.",P00960,P00395,LOC0079
DIG000143,2026-08-19 12:40:00,kn,"PERSON_00850 और PERSON_00322 ने ಕರೆ ಮಾಡಿದರು, Zone_0011, Gwalior के पास। समय 2026-08-19 12:40:00.",P00850,P00322,LOC0011
DIG000144,2026-08-18 13:44:00,pa,"PERSON_00104 और PERSON_00494 ने ਫੋਨ ਕੀਤਾ, Zone_0087, Ujjain के पास। समय 2026-08-18 13:44:00.",P00104,P00494,LOC0087
DIG000145,2026-08-27 02:37:00,ml,"PERSON_00348 और PERSON_00555 ने ബന്ധപ്പെട്ടു, Zone_0122, Nagpur के पास। समय 2026-08-27 02:37:00.",P00348,P00555,LOC0122
DIG000146,2026-03-09 22:05:00,ta,"PERSON_00758 और PERSON_00960 ने தொடர்பு கொண்டார், Zone_0100, Jabalpur के पास। समय 2026-03-09 22:05:00.",P00758,P00960,LOC0100
DIG000147,2026-03-22 18:47:00,kn,"PERSON_00026 और PERSON_00626 ने ಹಣ ಕಳುಹಿಸಿದರು, Zone_0023, Jabalpur के पास। समय 2026-03-22 18:47:00.",P00026,P00626,LOC0023
DIG000148,2026-08-12 05:37:00,pa,"PERSON_00650 और PERSON_00883 ने ਸਥਾਨ ਸਾਂਝਾ ਕੀਤਾ, Zone_0014, Bhopal के पास। समय 2026-08-12 05:37:00.",P00650,P00883,LOC0014
DIG000149,2026-01-22 05:21:00,ur,"PERSON_00254 और PERSON_00052 ने دورہ کیا, Zone_0023, Jabalpur के पास। समय 2026-01-22 05:21:00.",P00254,P00052,LOC0023
DIG000150,2026-05-09 08:44:00,ur,"PERSON_00240 और PERSON_00849 ने مقام شیئر کیا, Zone_0053, Nagpur के पास। समय 2026-05-09 08:44:00.",P00240,P00849,LOC0053
DIG000151,2026-06-25 08:12:00,ta,"PERSON_00436 और PERSON_00276 ने சந்தித்தார், Zone_0040, Bhopal के पास। समय 2026-06-25 08:12:00.",P00436,P00276,LOC0040
DIG000152,2026-05-08 03:49:00,bn,"PERSON_00494 और PERSON_00428 ने পরিদর্শন করেছে, Zone_0038, Ujjain के पास। समय 2026-05-08 03:49:00.",P00494,P00428,LOC0038
DIG000153,2026-02-21 16:08:00,hi,"PERSON_00794 और PERSON_00795 ने धन भेजा, Zone_0120, Ujjain के पास। समय 2026-02-21 16:08:00.",P00794,P00795,LOC0120
DIG000154,2026-04-27 06:43:00,mr,"PERSON_00470 और PERSON_00642 ने फोन केला, Zone_0088, Indore के पास। समय 2026-04-27 06:43:00.",P00470,P00642,LOC0088
DIG000155,2026-07-03 08:46:00,pa,"PERSON_00454 और PERSON_00642 ने ਮੁਲਾਕਾਤ ਕੀਤੀ, Zone_0096, Indore के पास। समय 2026-07-03 08:46:00.",P00454,P00642,LOC0096
DIG000156,2026-07-03 07:15:00,en,"PERSON_00413 called PERSON_00686 near Zone_0180, Indore. Record time 2026-07-03 07:15:00.",P00413,P00686,LOC0180
DIG000157,2026-07-07 12:19:00,gu,"PERSON_00020 और PERSON_00571 ने નાણાં મોકલ્યાં, Zone_0065, Jabalpur के पास। समय 2026-07-07 12:19:00.",P00020,P00571,LOC0065
DIG000158,2026-02-06 14:41:00,gu,"PERSON_00014 और PERSON_00245 ने સંપર્ક કર્યો, Zone_0023, Jabalpur के पास। समय 2026-02-06 14:41:00.",P00014,P00245,LOC0023
DIG000159,2026-03-14 08:28:00,mr,"PERSON_00985 और PERSON_00928 ने संदेश पाठवला, Zone_0078, Ujjain के पास। समय 2026-03-14 08:28:00.",P00985,P00928,LOC0078
DIG000160,2026-08-08 23:27:00,pa,"PERSON_00834 और PERSON_00229 ने ਮਿਲਿਆ, Zone_0116, Bhopal के पास। समय 2026-08-08 23:27:00.",P00834,P00229,LOC0116
DIG000161,2026-07-18 19:52:00,ur,"PERSON_00598 और PERSON_00687 ने مقام شیئر کیا, Zone_0138, Bhopal के पास। समय 2026-07-18 19:52:00.",P00598,P00687,LOC0138
DIG000162,2026-07-06 06:36:00,hi,"PERSON_00115 और PERSON_00190 ने मिला, Zone_0079, Nagpur के पास। समय 2026-07-06 06:36:00.",P00115,P00190,LOC0079
DIG000163,2026-02-27 15:53:00,ur,"PERSON_00730 और PERSON_00714 ने رابطہ کیا, Zone_0100, Jabalpur के पास। समय 2026-02-27 15:53:00.",P00730,P00714,LOC0100
DIG000164,2026-06-05 00:50:00,ml,"PERSON_00636 और PERSON_00974 ने സ്ഥലം പങ്കിട്ടു, Zone_0069, Jabalpur के पास। समय 2026-06-05 00:50:00.",P00636,P00974,LOC0069
DIG000165,2026-01-10 17:57:00,ur,"PERSON_00378 और PERSON_00299 ने پیغام بھیجا, Zone_0063, Gwalior के पास। समय 2026-01-10 17:57:00.",P00378,P00299,LOC0063
DIG000166,2026-02-15 01:30:00,ml,"PERSON_00931 और PERSON_00117 ने സന്ദർശിച്ചു, Zone_0064, Ujjain के पास। समय 2026-02-15 01:30:00.",P00931,P00117,LOC0064
DIG000167,2026-06-20 00:24:00,pa,"PERSON_00037 और PERSON_00333 ने ਸੁਨੇਹਾ ਭੇਜਿਆ, Zone_0052, Nagpur के पास। समय 2026-06-20 00:24:00.",P00037,P00333,LOC0052
DIG000168,2026-04-10 21:53:00,en,"PERSON_00109 contacted PERSON_00228 near Zone_0177, Gwalior. Record time 2026-04-10 21:53:00.",P00109,P00228,LOC0177
DIG000169,2026-01-07 00:27:00,kn,"PERSON_00935 और PERSON_00298 ने ಭೇಟಿಯಾದರು, Zone_0036, Ujjain के पास। समय 2026-01-07 00:27:00.",P00935,P00298,LOC0036
DIG000170,2026-05-05 06:59:00,ur,"PERSON_00821 और PERSON_00717 ने پیغام بھیجا, Zone_0004, Indore के पास। समय 2026-05-05 06:59:00.",P00821,P00717,LOC0004
DIG000171,2026-05-14 16:02:00,en,"PERSON_00388 met PERSON_00492 near Zone_0064, Ujjain. Record time 2026-05-14 16:02:00.",P00388,P00492,LOC0064
DIG000172,2026-06-15 06:57:00,ml,"PERSON_00615 और PERSON_00688 ने പണം അയച്ചു, Zone_0002, Ujjain के पास। समय 2026-06-15 06:57:00.",P00615,P00688,LOC0002
DIG000173,2026-04-22 22:39:00,en,"PERSON_00986 met PERSON_00323 near Zone_0058, Bhopal. Record time 2026-04-22 22:39:00.",P00986,P00323,LOC0058
DIG000174,2026-02-15 19:04:00,te,"PERSON_00528 और PERSON_00386 ने వెళ్లారు, Zone_0101, Jabalpur के पास। समय 2026-02-15 19:04:00.",P00528,P00386,LOC0101
DIG000175,2026-05-26 20:00:00,ml,"PERSON_00931 और PERSON_00233 ने സ്ഥലം പങ്കിട്ടു, Zone_0114, Bhopal के पास। समय 2026-05-26 20:00:00.",P00931,P00233,LOC0114
DIG000176,2026-07-29 07:27:00,gu,"PERSON_00205 और PERSON_00843 ने સ્થાન શેર કર્યું, Zone_0155, Nagpur के पास। समय 2026-07-29 07:27:00.",P00205,P00843,LOC0155
DIG000177,2026-06-11 03:56:00,pa,"PERSON_00507 और PERSON_00161 ने ਸੰਪਰਕ ਕੀਤਾ, Zone_0124, Bhopal के पास। समय 2026-06-11 03:56:00.",P00507,P00161,LOC0124
DIG000178,2026-06-18 12:47:00,mr,"PERSON_00609 और PERSON_00533 ने संपर्क केला, Zone_0164, Bhopal के पास। समय 2026-06-18 12:47:00.",P00609,P00533,LOC0164
DIG000179,2026-08-04 20:45:00,ur,"PERSON_00241 और PERSON_00615 ने پیغام بھیجا, Zone_0070, Ujjain के पास। समय 2026-08-04 20:45:00.",P00241,P00615,LOC0070
DIG000180,2026-04-15 07:35:00,ur,"PERSON_00379 और PERSON_00202 ने رابطہ کیا, Zone_0121, Nagpur के पास। समय 2026-04-15 07:35:00.",P00379,P00202,LOC0121
DIG000181,2026-04-23 21:59:00,en,"PERSON_00708 met PERSON_00041 near Zone_0096, Indore. Record time 2026-04-23 21:59:00.",P00708,P00041,LOC0096
DIG000182,2026-01-26 21:13:00,hi,"PERSON_00363 और PERSON_00201 ने स्थान साझा किया, Zone_0109, Bhopal के पास। समय 2026-01-26 21:13:00.",P00363,P00201,LOC0109
DIG000183,2026-04-20 20:21:00,te,"PERSON_00276 और PERSON_00165 ने కలిశారు, Zone_0061, Gwalior के पास। समय 2026-04-20 20:21:00.",P00276,P00165,LOC0061
DIG000184,2026-02-16 21:40:00,en,"PERSON_00136 called PERSON_00448 near Zone_0066, Jabalpur. Record time 2026-02-16 21:40:00.",P00136,P00448,LOC0066
DIG000185,2026-03-27 03:49:00,te,"PERSON_00098 और PERSON_00552 ने వెళ్లారు, Zone_0140, Jabalpur के पास। समय 2026-03-27 03:49:00.",P00098,P00552,LOC0140
DIG000186,2026-08-18 04:56:00,bn,"PERSON_00560 और PERSON_00610 ने পরিদর্শন করেছে, Zone_0041, Ujjain के पास। समय 2026-08-18 04:56:00.",P00560,P00610,LOC0041
DIG000187,2026-04-07 09:09:00,hi,"PERSON_00375 और PERSON_00546 ने स्थान साझा किया, Zone_0154, Ujjain के पास। समय 2026-04-07 09:09:00.",P00375,P00546,LOC0154
DIG000188,2026-04-05 15:28:00,te,"PERSON_00921 और PERSON_00197 ने సందేశం పంపారు, Zone_0179, Gwalior के पास। समय 2026-04-05 15:28:00.",P00921,P00197,LOC0179
DIG000189,2026-06-12 17:23:00,bn,"PERSON_00163 और PERSON_00104 ने দেখা করেছে, Zone_0044, Bhopal के पास। समय 2026-06-12 17:23:00.",P00163,P00104,LOC0044
DIG000190,2026-01-18 14:42:00,hi,"PERSON_00777 और PERSON_00101 ने फोन किया, Zone_0147, Ujjain के पास। समय 2026-01-18 14:42:00.",P00777,P00101,LOC0147
DIG000191,2026-03-04 15:51:00,en,"PERSON_00706 met PERSON_00386 near Zone_0175, Jabalpur. Record time 2026-03-04 15:51:00.",P00706,P00386,LOC0175
DIG000192,2026-02-04 11:07:00,bn,"PERSON_00927 और PERSON_00776 ने বার্তা পাঠিয়েছে, Zone_0027, Gwalior के पास। समय 2026-02-04 11:07:00.",P00927,P00776,LOC0027
DIG000193,2026-07-19 01:31:00,gu,"PERSON_00249 और PERSON_00958 ने મળ્યા, Zone_0007, Ujjain के पास। समय 2026-07-19 01:31:00.",P00249,P00958,LOC0007
DIG000194,2026-01-09 20:08:00,bn,"PERSON_00188 और PERSON_00172 ने বার্তা পাঠিয়েছে, Zone_0145, Jabalpur के पास। समय 2026-01-09 20:08:00.",P00188,P00172,LOC0145
DIG000195,2026-02-24 11:16:00,hi,"PERSON_00484 और PERSON_00306 ने संपर्क किया, Zone_0164, Bhopal के पास। समय 2026-02-24 11:16:00.",P00484,P00306,LOC0164
DIG000196,2026-03-13 10:09:00,bn,"PERSON_00252 और PERSON_00259 ने যোগাযোগ করেছে, Zone_0094, Gwalior के पास। समय 2026-03-13 10:09:00.",P00252,P00259,LOC0094
DIG000197,2026-01-30 22:44:00,hi,"PERSON_00173 और PERSON_00729 ने संदेश भेजा, Zone_0092, Ujjain के पास। समय 2026-01-30 22:44:00.",P00173,P00729,LOC0092
DIG000198,2026-02-05 04:14:00,te,"PERSON_00066 और PERSON_00694 ने సందేశం పంపారు, Zone_0065, Jabalpur के पास। समय 2026-02-05 04:14:00.",P00066,P00694,LOC0065
DIG000199,2026-04-07 20:39:00,en,"PERSON_00751 transferred funds to PERSON_00607 near Zone_0096, Indore. Record time 2026-04-07 20:39:00.",P00751,P00607,LOC0096
DIG000200,2026-06-20 02:23:00,gu,"PERSON_00893 और PERSON_00921 ने ફોન કર્યો, Zone_0122, Nagpur के पास। समय 2026-06-20 02:23:00.",P00893,P00921,LOC0122
DIG000201,2026-08-20 23:19:00,te,"PERSON_00761 और PERSON_00884 ने వెళ్లారు, Zone_0020, Bhopal के पास। समय 2026-08-20 23:19:00.",P00761,P00884,LOC0020
DIG000202,2026-08-28 08:29:00,gu,"PERSON_00962 और PERSON_00032 ने સંદેશ મોકલ્યો, Zone_0071, Indore के पास। समय 2026-08-28 08:29:00.",P00962,P00032,LOC0071
DIG000203,2026-01-09 15:36:00,mr,"PERSON_00698 और PERSON_00074 ने भेटला, Zone_0171, Bhopal के पास। समय 2026-01-09 15:36:00.",P00698,P00074,LOC0171
DIG000204,2026-05-17 13:25:00,ta,"PERSON_00640 और PERSON_00671 ने பணம் அனுப்பினார், Zone_0008, Nagpur के पास। समय 2026-05-17 13:25:00.",P00640,P00671,LOC0008
DIG000205,2026-04-22 23:08:00,hi,"PERSON_00382 और PERSON_00323 ने संदेश भेजा, Zone_0081, Gwalior के पास। समय 2026-04-22 23:08:00.",P00382,P00323,LOC0081
DIG000206,2026-03-24 03:25:00,pa,"PERSON_00347 और PERSON_00892 ने ਮੁਲਾਕਾਤ ਕੀਤੀ, Zone_0123, Ujjain के पास। समय 2026-03-24 03:25:00.",P00347,P00892,LOC0123
DIG000207,2026-02-09 16:28:00,gu,"PERSON_00822 और PERSON_00647 ने સંપર્ક કર્યો, Zone_0179, Gwalior के पास। समय 2026-02-09 16:28:00.",P00822,P00647,LOC0179
DIG000208,2026-05-21 22:45:00,kn,"PERSON_00698 और PERSON_00487 ने ಸಂದೇಶ ಕಳುಹಿಸಿದರು, Zone_0115, Jabalpur के पास। समय 2026-05-21 22:45:00.",P00698,P00487,LOC0115
DIG000209,2026-02-08 02:14:00,ml,"PERSON_00558 और PERSON_00025 ने സന്ദർശിച്ചു, Zone_0033, Jabalpur के पास। समय 2026-02-08 02:14:00.",P00558,P00025,LOC0033
DIG000210,2026-06-23 17:44:00,mr,"PERSON_00706 और PERSON_00364 ने पैसे पाठवले, Zone_0080, Indore के पास। समय 2026-06-23 17:44:00.",P00706,P00364,LOC0080
DIG000211,2026-02-09 07:30:00,kn,"PERSON_00051 और PERSON_00889 ने ಸಂದೇಶ ಕಳುಹಿಸಿದರು, Zone_0059, Indore के पास। समय 2026-02-09 07:30:00.",P00051,P00889,LOC0059
DIG000212,2026-08-14 18:38:00,ur,"PERSON_00517 और PERSON_00613 ने فون کیا, Zone_0141, Jabalpur के पास। समय 2026-08-14 18:38:00.",P00517,P00613,LOC0141
DIG000213,2026-01-27 17:28:00,mr,"PERSON_00039 और PERSON_00898 ने संदेश पाठवला, Zone_0107, Indore के पास। समय 2026-01-27 17:28:00.",P00039,P00898,LOC0107
DIG000214,2026-01-03 10:27:00,ml,"PERSON_00668 और PERSON_00115 ने സന്ദർശിച്ചു, Zone_0073, Jabalpur के पास। समय 2026-01-03 10:27:00.",P00668,P00115,LOC0073
DIG000215,2026-08-29 04:46:00,kn,"PERSON_00511 और PERSON_00637 ने ಸಂದೇಶ ಕಳುಹಿಸಿದರು, Zone_0132, Indore के पास। समय 2026-08-29 04:46:00.",P00511,P00637,LOC0132
DIG000216,2026-01-19 17:24:00,hi,"PERSON_00729 और PERSON_00801 ने संदेश भेजा, Zone_0074, Ujjain के पास। समय 2026-01-19 17:24:00.",P00729,P00801,LOC0074
DIG000217,2026-01-28 21:58:00,kn,"PERSON_00034 और PERSON_00577 ने ಸಂದೇಶ ಕಳುಹಿಸಿದರು, Zone_0131, Gwalior के पास। समय 2026-01-28 21:58:00.",P00034,P00577,LOC0131
DIG000218,2026-03-26 19:55:00,mr,"PERSON_00288 और PERSON_00004 ने संदेश पाठवला, Zone_0010, Indore के पास। समय 2026-03-26 19:55:00.",P00288,P00004,LOC0010
DIG000219,2026-03-07 21:08:00,ta,"PERSON_00427 और PERSON_00798 ने சந்தித்தார், Zone_0177, Gwalior के पास। समय 2026-03-07 21:08:00.",P00427,P00798,LOC0177
DIG000220,2026-08-01 14:31:00,ur,"PERSON_00690 और PERSON_00876 ने پیغام بھیجا, Zone_0118, Ujjain के पास। समय 2026-08-01 14:31:00.",P00690,P00876,LOC0118
DIG000221,2026-01-07 13:35:00,mr,"PERSON_00385 और PERSON_00133 ने पैसे पाठवले, Zone_0102, Ujjain के पास। समय 2026-01-07 13:35:00.",P00385,P00133,LOC0102
DIG000222,2026-07-20 07:13:00,ur,"PERSON_00390 और PERSON_00023 ने مقام شیئر کیا, Zone_0031, Bhopal के पास। समय 2026-07-20 07:13:00.",P00390,P00023,LOC0031
DIG000223,2026-08-22 11:00:00,ta,"PERSON_00155 और PERSON_00283 ने இடத்தை பகிர்ந்தார், Zone_0043, Gwalior के पास। समय 2026-08-22 11:00:00.",P00155,P00283,LOC0043
DIG000224,2026-05-16 21:41:00,ta,"PERSON_00434 और PERSON_00815 ने செய்தி அனுப்பினார், Zone_0149, Ujjain के पास। समय 2026-05-16 21:41:00.",P00434,P00815,LOC0149
DIG000225,2026-07-01 22:58:00,ml,"PERSON_00384 और PERSON_00707 ने കണ്ടുമുട്ടി, Zone_0167, Nagpur के पास। समय 2026-07-01 22:58:00.",P00384,P00707,LOC0167
DIG000226,2026-03-10 16:33:00,ur,"PERSON_00420 और PERSON_00149 ने دورہ کیا, Zone_0157, Nagpur के पास। समय 2026-03-10 16:33:00.",P00420,P00149,LOC0157
DIG000227,2026-05-07 00:33:00,pa,"PERSON_00230 और PERSON_00318 ने ਸੁਨੇਹਾ ਭੇਜਿਆ, Zone_0128, Bhopal के पास। समय 2026-05-07 00:33:00.",P00230,P00318,LOC0128
DIG000228,2026-08-24 08:18:00,hi,"PERSON_00167 और PERSON_00845 ने संपर्क किया, Zone_0116, Bhopal के पास। समय 2026-08-24 08:18:00.",P00167,P00845,LOC0116
DIG000229,2026-04-21 07:59:00,ur,"PERSON_00557 और PERSON_00634 ने دورہ کیا, Zone_0179, Gwalior के पास। समय 2026-04-21 07:59:00.",P00557,P00634,LOC0179
DIG000230,2026-01-17 05:16:00,te,"PERSON_00181 और PERSON_00519 ने స్థానం పంచుకున్నారు, Zone_0006, Bhopal के पास। समय 2026-01-17 05:16:00.",P00181,P00519,LOC0006
DIG000231,2026-07-10 02:06:00,pa,"PERSON_00070 और PERSON_00751 ने ਪੈਸੇ ਭੇਜੇ, Zone_0080, Indore के पास। समय 2026-07-10 02:06:00.",P00070,P00751,LOC0080
DIG000232,2026-06-04 22:39:00,mr,"PERSON_00777 और PERSON_00174 ने भेटला, Zone_0010, Indore के पास। समय 2026-06-04 22:39:00.",P00777,P00174,LOC0010
